ParticipantID,Trial,FixationNo,StartTime,EndTime,Duration,PositionX,PositionY,PupilSize,EyeUsed,Task,ActorGender,Direction,Ostensiveness
Niels,1,1,4,518,516,668.9,434.9,6652,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,2,550,750,202,822,475.4,6585,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,3,770,1194,426,843.5,433.5,6438,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,4,1204,1778,576,864.8,423.6,6174,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,5,1816,2216,402,814.7,644.5,6516,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,6,2240,2568,330,821.3,582.5,6773,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,7,2604,2736,134,844.2,476.2,6661,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,8,2752,3136,386,863.5,431.1,6474,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,9,3150,3622,474,890.6,425.5,6391,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,10,3632,3978,348,863.8,417.8,6541,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,11,3990,4720,732,874.8,409.4,6349,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,12,4764,6274,1512,843.1,673.5,6493,LEFT,Social Engagement,Female,First person,Ostensive
Niels,1,13,6322,6444,124,841.7,427,6595,LEFT,Social Engagement,Female,First person,Ostensive
Niels,2,1,4,470,468,915.7,516.7,6850,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,2,496,666,172,838.3,487.3,6816,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,3,682,1028,348,829.1,454.4,6654,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,4,1038,1578,542,830.9,442.9,6296,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,5,1620,1798,180,771.2,638,6231,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,6,1836,1980,146,833.7,492.3,6237,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,7,2004,2840,838,843.6,433.5,6321,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,8,2880,3606,728,738.3,634.4,6348,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,9,3654,4150,498,826.8,450.6,6569,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,10,4204,4754,552,676,672,6608,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,11,4804,5020,218,814.5,450.3,6384,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,12,5032,6310,1280,831,442,6179,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,2,13,6352,6392,42,668.3,696.8,6367,LEFT,Social Engagement,Female,Third person,Ostensive
Niels,3,1,4,378,376,909.1,552,6347,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,2,406,668,264,837.4,510,6478,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,3,708,968,262,815.3,628.3,6492,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,4,1008,1432,426,835.7,429.4,6387,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,5,1468,1824,358,815.5,628.2,6324,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,6,1858,1986,130,824.3,531.6,6480,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,7,2014,2768,756,811.5,626.3,6667,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,8,2810,3184,376,849.2,455.2,6567,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,9,3198,3332,136,839.1,429.7,6436,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,10,3400,3754,356,832,642,6304,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,11,3770,4924,1156,844.6,669.6,6476,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,12,4972,5340,370,842.3,437.7,6326,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,13,5388,5594,208,836.3,716.4,6331,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,3,14,5706,6388,684,837.5,684.3,6392,LEFT,Social Engagement,Female,First person,Non-ostensive
Niels,4,1,4,460,458,904.8,521.8,6744,LEFT,Social Engagement,Male,Third person,Ostensive
Niels,4,2,488,750,264,834.1,450.3,6640,LEFT,Social Engagement,Male,Third person,Ostensive
Niels,4,3,766,1164,400,828.9,418.7,6285,LEFT,Social Engagement,Male,Third person,Ostensive
Niels,4,4,1176,1352,178,839,409.8,6282,LEFT,Social Engagement,Male,Third person,Ostensive
Niels,4,5,1400,1656,258,755.3,655.9,6296,LEFT,Social Engagement,Male,Third person,Ostensive
Niels,4,6,1778,3228,1452,742.2,640.3,6273,LEFT,Social Engagement,Male,Third person,Ostensive
Niels,4,7,3380,3528,150,668.5,656.4,6519,LEFT,Social Engagement,Male,Third person,Ostensive
Niels,4,8,3580,4780,1202,812.2,415.1,6418,LEFT,Social Engagement,Male,Third person,Ostensive
Niels,4,9,4828,4920,94,655.1,679.3,6225,LEFT,Social Engagement,Male,Third person,Ostensive
Niels,4,10,5120,5322,204,646.9,658.7,6082,LEFT,Social Engagement,Male,Third person,Ostensive
Niels,4,11,5338,6386,1050,675.7,642.3,6196,LEFT,Social Engagement,Male,Third person,Ostensive
Niels,5,1,4,260,258,921.1,506.3,6303,LEFT,Social Engagement,Female,Third person,Non-ostensive
Niels,5,2,288,474,188,789.4,506.8,6481,LEFT,Social Engagement,Female,Third person,Non-ostensive
Niels,5,3,502,1752,1252,835.1,428.4,6273,LEFT,Social Engagement,Female,Third person,Non-ostensive
Niels,5,4,1802,2250,450,769.7,603.3,6450,LEFT,Social Engagement,Female,Third person,Non-ostensive
Niels,5,5,2402,2498,98,770.7,625.9,6572,LEFT,Social Engagement,Female,Third person,Non-ostensive
Niels,5,6,2542,2804,264,845.2,435.1,6525,LEFT,Social Engagement,Female,Third person,Non-ostensive
Niels,5,7,2814,3104,292,857.7,422.9,6514,LEFT,Social Engagement,Female,Third person,Non-ostensive
Niels,5,8,3114,3804,692,838.5,433.6,6378,LEFT,Social Engagement,Female,Third person,Non-ostensive
Niels,5,9,3842,4076,236,680.3,634.7,6385,LEFT,Social Engagement,Female,Third person,Non-ostensive
Niels,5,10,4146,4492,348,670.5,646.9,6438,LEFT,Social Engagement,Female,Third person,Non-ostensive
Niels,5,11,4538,6384,1848,838,438.1,6499,LEFT,Social Engagement,Female,Third person,Non-ostensive
Niels,6,1,4,48,46,928.8,507.1,6546,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,6,2,92,438,348,720.4,523.5,6701,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,6,3,470,906,438,811.2,452.1,6657,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,6,4,946,1078,134,718.2,621.2,6441,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,6,5,1254,2514,1262,732.6,614.5,6509,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,6,6,2560,2710,152,818.6,470.8,6491,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,6,7,2726,2916,192,837.9,443.4,6540,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,6,8,2970,3116,148,668.2,644.5,6609,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,6,9,3302,3816,516,677.3,647.9,6716,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,6,10,3864,4634,772,846,422.7,6316,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,6,11,4680,4840,162,705.9,614.4,6231,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,6,12,4860,6106,1248,677,640.3,6396,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,6,13,6126,6360,236,755.9,625,6324,LEFT,Social Engagement,Male,Third person,Non-ostensive
Niels,7,1,4,450,448,925.6,522.2,6379,LEFT,Social Engagement,Male,First person,Non-ostensive
Niels,7,2,476,1108,634,855.7,427.3,6144,LEFT,Social Engagement,Male,First person,Non-ostensive
Niels,7,3,1156,1600,446,841.7,617.7,6243,LEFT,Social Engagement,Male,First person,Non-ostensive
Niels,7,4,1638,1784,148,842.1,456.4,6313,LEFT,Social Engagement,Male,First person,Non-ostensive
Niels,7,5,1800,2212,414,837.9,430.2,6236,LEFT,Social Engagement,Male,First person,Non-ostensive
Niels,7,6,2248,3278,1032,825.3,630.1,6559,LEFT,Social Engagement,Male,First person,Non-ostensive
Niels,7,7,3322,3444,124,846.9,459,6589,LEFT,Social Engagement,Male,First person,Non-ostensive
Niels,7,8,3464,3838,376,853.7,414.8,6479,LEFT,Social Engagement,Male,First person,Non-ostensive
Niels,7,9,3880,6284,2406,840.5,657.5,6414,LEFT,Social Engagement,Male,First person,Non-ostensive
Niels,7,10,6322,6382,62,848.3,498.5,6554,LEFT,Social Engagement,Male,First person,Non-ostensive
Niels,8,1,44,452,410,858.1,523.4,6571,LEFT,Social Engagement,Male,First person,Ostensive
Niels,8,2,484,852,370,834.7,439.3,6654,LEFT,Social Engagement,Male,First person,Ostensive
Niels,8,3,866,1784,920,841.2,418.4,6361,LEFT,Social Engagement,Male,First person,Ostensive
Niels,8,4,1828,1980,154,804.1,697.5,6404,LEFT,Social Engagement,Male,First person,Ostensive
Niels,8,5,2000,3314,1316,817.7,648.6,6597,LEFT,Social Engagement,Male,First person,Ostensive
Niels,8,6,3332,3608,278,849.4,669.2,6803,LEFT,Social Engagement,Male,First person,Ostensive
Niels,8,7,3652,3712,62,848.9,472.9,6716,LEFT,Social Engagement,Male,First person,Ostensive
Niels,8,8,3734,3984,252,852.1,429.4,6601,LEFT,Social Engagement,Male,First person,Ostensive
Niels,8,9,3996,5868,1874,840.9,407.1,6347,LEFT,Social Engagement,Male,First person,Ostensive
Niels,8,10,5912,6382,472,821.5,654,6607,LEFT,Social Engagement,Male,First person,Ostensive
rikke,1,1,54,994,942,858.8,380.7,4750,RIGHT,Social Engagement,Male,First person,Ostensive
rikke,1,2,1014,1276,264,827.4,442.3,4899,RIGHT,Social Engagement,Male,First person,Ostensive
rikke,1,3,1436,2568,1134,827.8,437.9,4953,RIGHT,Social Engagement,Male,First person,Ostensive
rikke,2,1,4,174,172,652.8,377.6,4925,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,2,216,480,266,848.3,323.3,4995,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,3,510,940,432,838.2,393.9,5101,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,4,960,1128,170,820.8,433.9,5049,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,5,1288,1364,78,843.3,423,4925,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,6,1412,1616,206,780.3,620.6,4967,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,7,1630,1704,76,780.9,601.6,5047,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,8,1748,1846,100,865.2,407.6,4983,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,9,1870,2220,352,848.1,448.4,4945,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,10,2266,2456,192,1148.1,614.2,4986,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,11,2486,2688,204,1335.5,657.7,4941,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,12,2712,2816,106,1251.8,668.8,4991,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,13,2866,3004,140,897.8,490.1,5024,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,14,3022,3572,552,857.9,472.9,4989,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,15,3602,3834,234,693.8,640.5,5086,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,16,3884,4064,182,846.3,533.9,4972,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,17,4092,4348,258,826.1,418.4,5004,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,18,4392,4906,516,667.4,636.9,5179,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,19,4952,5050,100,810.7,428.4,5184,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,2,20,5960,6190,232,824.8,434.9,5156,RIGHT,Social Engagement,Female,Third person,Ostensive
rikke,3,1,4,220,218,728.9,402.8,5041,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,2,246,778,534,824.9,418.9,5053,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,3,838,952,116,814.2,704.2,4848,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,4,976,1284,310,827.7,623.7,4741,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,5,1306,1562,258,713.5,662.7,4719,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,6,1604,2186,584,829.7,441.4,4883,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,7,2240,2638,400,811.4,631.9,4971,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,8,2666,2886,222,844.2,466.8,5020,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,9,2934,3232,300,814.4,676.6,4978,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,10,3266,3688,424,835.8,423.4,4988,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,11,3750,3920,172,815.8,783.7,4941,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,12,3944,4140,198,851.2,647.5,5049,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,13,4168,4492,326,856,507.5,4867,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,14,4700,5698,1000,822.4,428.5,4969,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,15,5756,6178,424,918.1,632.5,5028,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,16,6210,6286,78,840.9,632.4,5076,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,3,17,6326,6386,62,663,470.4,5062,RIGHT,Social Engagement,Male,First person,Non-ostensive
rikke,4,1,18,458,442,843.8,481.1,5065,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,4,2,478,822,346,822.6,425.1,5099,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,4,3,846,1066,222,821.4,508,5008,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,4,4,1104,1546,444,832.5,627,5185,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,4,5,1576,2044,470,827.4,425.9,5161,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,4,6,2078,2646,570,771.8,627.4,5144,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,4,7,2664,2954,292,798.1,667,5187,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,4,8,2972,3198,228,785.9,696.9,5168,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,4,9,3226,3380,156,898.3,625.8,5178,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,4,10,3422,4204,784,824.6,418.5,5232,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,4,11,4390,4864,476,821,422.5,4979,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,4,12,4886,5072,188,791.5,498.7,4759,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,4,13,5094,6394,1302,820.6,436.4,4958,RIGHT,Social Engagement,Female,First person,Non-ostensive
rikke,5,1,4,26,24,954.1,515,4680,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,2,52,458,408,794.5,475.3,4738,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,3,478,1066,590,831.4,448.3,4729,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,4,1084,1482,400,888.4,435,4511,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,5,1516,1662,148,920.9,584.5,4759,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,6,1694,1994,302,773.5,626.3,4922,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,7,2024,2248,226,826.4,459,4842,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,8,2294,2540,248,718.5,623.6,4673,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,9,2558,3114,558,672.7,650,4846,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,10,3158,3414,258,813.7,433.3,4787,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,11,3430,4210,782,837.2,429.3,4778,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,12,4262,4576,316,865.5,631.2,4933,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,13,4618,4798,182,891.2,504.1,4962,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,14,4822,5194,374,829.5,436.5,5020,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,15,5234,5432,200,791.6,586,5065,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,16,5458,5688,232,741.3,591.8,5183,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,17,5708,5950,244,705.4,606.4,5279,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,18,5994,6136,144,786.7,409.9,5279,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,5,19,6150,6384,236,816.2,422.2,5307,RIGHT,Social Engagement,Male,Third person,Non-ostensive
rikke,6,1,4,520,518,868.6,496.7,5355,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,2,546,774,230,828.5,427.4,5306,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,3,784,1478,696,825.1,425.7,4673,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,4,1526,1882,358,960.2,633.6,4660,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,5,1908,2018,112,792.8,625.6,4855,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,6,2190,2456,268,269.6,382.7,4940,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,7,2516,2654,140,869.7,465.2,4829,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,8,2670,2966,298,838.5,436.1,4849,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,9,3006,3248,244,671.5,661.6,4992,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,10,3290,3400,112,749.2,490.8,5086,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,11,3424,3764,342,803.1,417.5,5086,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,12,3830,4154,326,939.2,628,5008,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,13,4172,4198,28,957.9,710.5,4705,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,14,4380,4532,154,1036.7,771.8,4849,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,15,4554,4720,168,955.5,605.2,5214,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,16,4752,5628,878,821.5,422.4,5145,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,17,5644,5888,246,853.3,403.1,5126,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,18,5898,5964,68,860.6,418.3,5149,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,19,6010,6256,248,746.2,618.6,5253,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,6,20,6280,6462,184,773.3,520.4,5264,RIGHT,Social Engagement,Male,Third person,Ostensive
rikke,7,1,4,54,52,915.4,504.4,5229,RIGHT,Social Engagement,Female,First person,Ostensive
rikke,7,2,74,518,446,858.1,448.8,5229,RIGHT,Social Engagement,Female,First person,Ostensive
rikke,7,3,538,1404,868,827,431.5,5251,RIGHT,Social Engagement,Female,First person,Ostensive
rikke,7,4,1446,1842,398,844.7,512.2,5319,RIGHT,Social Engagement,Female,First person,Ostensive
rikke,7,5,2278,2366,90,858.3,696.6,4799,RIGHT,Social Engagement,Female,First person,Ostensive
rikke,8,1,812,888,78,844.9,447.5,5039,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,2,922,1696,776,778.2,582.3,4818,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,3,1730,1928,200,849.5,534.8,4856,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,4,1970,2148,180,853.2,434.9,4870,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,5,2170,2482,314,868.8,518.3,4918,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,6,2510,3076,568,864.2,411.9,5194,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,7,3090,3258,170,846.8,430.8,5365,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,8,3300,3476,178,679.1,559.3,5461,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,9,3496,3692,198,671.8,595.3,5492,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,10,3736,3884,150,841.8,375.4,5426,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,11,3900,4506,608,840,415.3,5343,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,12,4710,4952,244,832.4,423.1,5252,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,13,4970,5270,302,802.7,433.9,5237,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,14,5326,5660,336,959.3,534.9,5161,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,15,5686,5888,204,849,444.9,5229,RIGHT,Social Engagement,Female,Third person,Non-ostensive
rikke,8,16,5900,6392,494,825.4,428,5166,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sab,1,1,4,890,888,738.8,321.2,4747,RIGHT,Social Engagement,Female,First person,Ostensive
sab,1,2,940,1104,166,793.4,485.8,5019,RIGHT,Social Engagement,Female,First person,Ostensive
sab,1,3,1150,1284,136,804.9,602.1,5135,RIGHT,Social Engagement,Female,First person,Ostensive
sab,1,4,1330,3158,1830,817.1,451.6,4790,RIGHT,Social Engagement,Female,First person,Ostensive
sab,1,5,3208,3400,194,811.4,644.2,4849,RIGHT,Social Engagement,Female,First person,Ostensive
sab,1,6,3420,4506,1088,817.1,698.7,4886,RIGHT,Social Engagement,Female,First person,Ostensive
sab,1,7,4552,4838,288,833.3,485.3,4676,RIGHT,Social Engagement,Female,First person,Ostensive
sab,1,8,4854,5256,404,825.1,445.9,4587,RIGHT,Social Engagement,Female,First person,Ostensive
sab,1,9,5264,5726,464,816.7,463.8,4600,RIGHT,Social Engagement,Female,First person,Ostensive
sab,1,10,5738,6270,534,821.7,449.1,4510,RIGHT,Social Engagement,Female,First person,Ostensive
sab,1,11,6432,6818,388,822.6,446.6,4509,RIGHT,Social Engagement,Female,First person,Ostensive
sab,2,1,4,366,364,755.2,557.1,4901,RIGHT,Social Engagement,Male,First person,Ostensive
sab,2,2,386,578,194,797.9,550.3,4776,RIGHT,Social Engagement,Male,First person,Ostensive
sab,2,3,602,736,136,815.7,481.6,4697,RIGHT,Social Engagement,Male,First person,Ostensive
sab,2,4,902,3032,2132,821.1,447.1,4520,RIGHT,Social Engagement,Male,First person,Ostensive
sab,2,5,3088,3588,502,801.2,699.9,4640,RIGHT,Social Engagement,Male,First person,Ostensive
sab,2,6,3638,3838,202,822.5,468.4,4685,RIGHT,Social Engagement,Male,First person,Ostensive
sab,2,7,3854,4426,574,818.2,439.1,4650,RIGHT,Social Engagement,Male,First person,Ostensive
sab,2,8,4474,5860,1388,815.1,685.5,4754,RIGHT,Social Engagement,Male,First person,Ostensive
sab,2,9,5912,6106,196,820.2,433.6,4671,RIGHT,Social Engagement,Male,First person,Ostensive
sab,2,10,6116,6428,314,812.7,419.6,4572,RIGHT,Social Engagement,Male,First person,Ostensive
sab,3,1,4,314,312,956.4,538.4,4869,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,3,2,336,524,190,875.9,547.1,4891,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,3,3,542,676,136,825.2,544.2,4932,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,3,4,704,1342,640,826.5,458.3,4824,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,3,5,1384,1564,182,824.6,643.2,4776,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,3,6,1582,2114,534,811.1,679.9,4841,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,3,7,2168,2850,684,835.9,445,4702,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,3,8,2900,4416,1518,820.2,699.4,4656,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,3,9,4464,4690,228,829,478.8,4393,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,3,10,4708,5172,466,826.8,453.1,4381,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,3,11,5184,5438,256,842.6,453.8,4405,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,3,12,5502,5734,234,846.8,696.5,4417,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,3,13,5744,6358,616,820.9,699.5,4566,RIGHT,Social Engagement,Male,First person,Non-ostensive
sab,4,1,4,556,554,783.2,547.8,4747,RIGHT,Social Engagement,Female,Third person,Ostensive
sab,4,2,582,750,170,760.8,650.6,4856,RIGHT,Social Engagement,Female,Third person,Ostensive
sab,4,3,790,3080,2292,815.6,458.9,4431,RIGHT,Social Engagement,Female,Third person,Ostensive
sab,4,4,3126,3294,170,749.8,640.7,4495,RIGHT,Social Engagement,Female,Third person,Ostensive
sab,4,5,3318,4076,760,664.1,694.3,4530,RIGHT,Social Engagement,Female,Third person,Ostensive
sab,4,6,4120,6000,1882,819.2,456.9,4393,RIGHT,Social Engagement,Female,Third person,Ostensive
sab,4,7,6012,6390,380,822.6,451.6,4401,RIGHT,Social Engagement,Female,Third person,Ostensive
sab,5,1,4,680,678,801,557.7,4755,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sab,5,2,708,1846,1140,817,462.3,4590,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sab,5,3,1894,2612,720,750.2,664.8,4649,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sab,5,4,2622,3030,410,731.2,672.3,4548,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sab,5,5,3082,3960,880,806.1,471.8,4404,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sab,5,6,4012,4462,452,648.2,680.3,4522,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sab,5,7,4504,4698,196,812.2,488.9,4539,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sab,5,8,4714,5722,1010,802.7,460,4656,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sab,5,9,5732,6426,696,803.8,450.8,4597,RIGHT,Social Engagement,Female,Third person,Non-ostensive
sab,6,1,4,80,78,877.2,540.5,4641,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,2,100,384,286,814.7,541.8,4732,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,3,392,558,168,796.1,549.7,4753,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,4,588,1260,674,811.1,465,4729,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,5,1306,2926,1622,797.7,673.4,4779,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,6,2968,3138,172,837.6,461,4655,RIGHT,Social Engagement,Female,First person,Non-ostensive
sab,6,7,3148,5868,2722,815.8,452.8,4458,RIGHT,Social Engagement,Female,First person,Non-ostensive
