ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction.x,Amplitude,EyeUsed,Task,ActorGender,Direction.y,Ostensiveness
balasz,1,5,2280,2472,194,745.8,616.8,734.7,640.1,1341.88,395.05,true,DOWN,0.62,LEFT,Social Engagement,NA,NA,NA
balasz,1,6,4970,4992,24,651.6,660.4,666.9,634.2,84.96,58.86,false,UP,0.72,LEFT,Social Engagement,NA,NA,NA
balasz,1,7,5240,5280,42,685.6,630.2,808.6,424.6,230.77,138.5,false,UP,5.81,LEFT,Social Engagement,NA,NA,NA
balasz,1,8,6054,6228,176,831.2,439.2,659.2,699.2,1544.06,402.13,true,DOWN,7.44,LEFT,Social Engagement,NA,NA,NA
balasz,1,9,6342,6362,22,678.3,625.3,636.9,644.5,85.85,47.4,false,LEFT,0.98,LEFT,Social Engagement,NA,NA,NA
balasz,2,1,834,1070,238,906.2,526.1,840.9,779.8,1115.79,276.57,true,DOWN,6.4,LEFT,Social Engagement,NA,NA,NA
balasz,2,2,1332,1354,24,840.4,657.2,771.9,656.6,114.11,65.82,false,LEFT,1.41,LEFT,Social Engagement,NA,NA,NA
balasz,2,3,2028,2290,264,803.5,642.7,803.3,864.1,929.92,180.61,true,DOWN,5.33,LEFT,Social Engagement,NA,NA,NA
balasz,2,4,2442,2466,26,806.4,730.3,783.3,694.6,75.13,60.33,false,UP,0.99,LEFT,Social Engagement,NA,NA,NA
balasz,3,1,492,526,36,930.7,498.1,770.2,584.2,182.81,117.26,false,LEFT,4,LEFT,Social Engagement,NA,NA,NA
balasz,3,2,710,746,38,776.2,597,787.4,416.3,196.26,120.04,false,UP,4.61,LEFT,Social Engagement,NA,NA,NA
balasz,3,3,2486,2524,40,794.5,435,818.9,660.2,271.73,143.89,false,DOWN,5.71,LEFT,Social Engagement,NA,NA,NA
balasz,3,4,2768,2798,32,821.7,657,790.9,665.5,112.67,59.82,false,LEFT,0.67,LEFT,Social Engagement,NA,NA,NA
balasz,3,5,5520,5686,168,813,670.2,813.5,645.8,914.39,282.05,true,UP,0.6,LEFT,Social Engagement,NA,NA,NA
balasz,4,1,496,522,28,910.9,507.2,772.7,535,183.76,104.02,false,LEFT,2.98,LEFT,Social Engagement,NA,NA,NA
balasz,4,2,672,702,32,784,538.7,776.2,423.4,133.2,90.97,false,UP,2.96,LEFT,Social Engagement,NA,NA,NA
balasz,4,3,1994,2030,38,820.3,410.6,808,641.5,282.69,155.4,false,DOWN,5.86,LEFT,Social Engagement,NA,NA,NA
balasz,4,4,2568,2756,190,803.5,653.6,781.1,770.1,868.92,289.07,true,DOWN,2.87,LEFT,Social Engagement,NA,NA,NA
balasz,4,5,3844,4022,180,796.6,675.2,819.7,714.3,948.75,282.17,true,DOWN,1.07,LEFT,Social Engagement,NA,NA,NA
balasz,4,6,4166,4176,12,824.8,678.2,794.1,681.6,57.8,44.56,false,LEFT,0.64,LEFT,Social Engagement,NA,NA,NA
balasz,5,1,470,496,28,904.7,509.9,754.3,561.5,195.34,119.63,false,LEFT,3.41,LEFT,Social Engagement,NA,NA,NA
balasz,5,2,666,682,18,765.9,561.2,722.8,593.8,87,64.51,false,LEFT,1.21,LEFT,Social Engagement,NA,NA,NA
balasz,5,3,1316,1448,134,736,590.5,852.5,346,913.29,408.52,true,UP,6.72,LEFT,Social Engagement,NA,NA,NA
balasz,5,4,1540,1560,22,848.6,366.4,800,415.7,117.46,73.4,false,DOWN,1.64,LEFT,Social Engagement,NA,NA,NA
balasz,5,5,1826,1840,16,800.8,429.9,782.2,451.2,60.73,45.04,false,DOWN,0.68,LEFT,Social Engagement,NA,NA,NA
balasz,5,6,2326,2542,218,790.3,457,709.4,793.1,1476.73,345.84,true,DOWN,8.49,LEFT,Social Engagement,NA,NA,NA
balasz,5,7,3546,3736,192,628.7,680.1,601.2,690.1,1325.53,302.22,true,LEFT,0.61,LEFT,Social Engagement,NA,NA,NA
balasz,5,8,4588,4606,20,620.8,653.9,656.7,657.5,76.57,47.07,false,RIGHT,0.74,LEFT,Social Engagement,NA,NA,NA
balasz,5,9,4850,5080,232,629.6,651.1,604.9,730.1,1140.86,305.45,true,DOWN,2,LEFT,Social Engagement,NA,NA,NA
balasz,6,1,488,520,34,881.6,508.7,731.9,617.9,241.19,128.48,false,LEFT,4.16,LEFT,Social Engagement,NA,NA,NA
balasz,6,2,710,744,36,737.7,615.9,757.4,445.9,207.36,119.11,false,UP,4.33,LEFT,Social Engagement,NA,NA,NA
balasz,6,3,910,918,10,768.3,449.9,786,445.9,39.09,34.27,false,.,0.39,LEFT,Social Engagement,NA,NA,NA
balasz,6,4,1496,1510,16,804,437.9,794.6,437.3,35.61,24.39,false,.,0.2,LEFT,Social Engagement,NA,NA,NA
balasz,6,5,2358,2392,36,789.4,429.9,669,588.2,234.99,133.1,false,DOWN,4.75,LEFT,Social Engagement,NA,NA,NA
balasz,7,1,606,622,18,788.3,484,784.1,447,65.79,53.6,false,UP,0.96,LEFT,Social Engagement,NA,NA,NA
balasz,7,2,780,790,12,786.6,442.2,782.4,423,47.3,42.52,false,UP,0.5,LEFT,Social Engagement,NA,NA,NA
balasz,7,3,1642,1850,210,804,416.2,825.5,433.5,1252.79,370.88,true,RIGHT,0.64,LEFT,Social Engagement,NA,NA,NA
balasz,7,4,2000,2016,18,821.9,412.2,781.7,429,76.86,48.88,false,LEFT,0.95,LEFT,Social Engagement,NA,NA,NA
balasz,7,5,2530,2564,36,801.4,440.1,727.9,607.7,242.61,130.38,false,DOWN,4.53,LEFT,Social Engagement,NA,NA,NA
balasz,7,6,4018,4192,176,652.2,654.8,605.3,821.9,1384.32,359.24,true,DOWN,4.14,LEFT,Social Engagement,NA,NA,NA
balasz,7,7,6278,6286,10,624.5,605,644.2,602.2,43.06,37.59,false,.,0.41,LEFT,Social Engagement,NA,NA,NA
balasz,8,1,500,528,30,838.2,492.5,761.9,594.7,180.76,104.07,false,DOWN,3.04,LEFT,Social Engagement,NA,NA,NA
balasz,8,2,1076,1112,38,770.5,603.7,776.3,397.3,242.59,136.53,false,UP,5.26,LEFT,Social Engagement,NA,NA,NA
balasz,8,3,2258,2292,36,800.5,410.4,796.7,599,237.25,132.22,false,DOWN,4.81,LEFT,Social Engagement,NA,NA,NA
balasz,8,4,2676,2690,16,797,605.5,789.4,650.4,86.47,67.66,false,DOWN,1.13,LEFT,Social Engagement,NA,NA,NA
balasz,8,5,4982,5156,176,804.7,667.6,776.3,693.3,736.08,288.22,true,DOWN,0.86,LEFT,Social Engagement,NA,NA,NA
Ditlev,1,1,74,114,42,711,542.3,722.3,434.2,309.82,118.22,false,UP,2.77,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,2,510,542,34,717.6,417.3,789.3,437.9,188.14,82.33,false,RIGHT,1.6,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,3,702,726,26,800.9,440.3,813.3,426.5,73.01,46.64,false,.,0.44,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,4,1132,1136,6,806.8,438.8,802.3,429.6,36.52,33.77,false,.,0.26,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,5,2002,2050,50,826.4,436.1,757.6,657.9,388,148.84,false,DOWN,5.78,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,6,2218,2238,22,757.6,671.7,776.5,617.7,106.47,60.63,false,UP,1.39,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,7,2452,2486,36,757.4,626.5,718.1,658.2,170.14,89.98,false,LEFT,1.13,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,8,2768,2782,16,712.2,687.1,698.9,652,75.71,51.74,false,UP,0.91,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,9,3288,3302,16,691.6,671.8,694.6,659.8,30.07,27.52,false,.,0.3,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,10,3604,3658,56,695.4,659.9,892.3,405.4,454.82,167.3,false,UP,7.64,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,11,3762,3784,24,886.2,394.6,861.4,430.4,97.85,53.62,false,DOWN,1.07,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,12,4678,4692,16,845,428.4,836.4,431,41.94,31.45,false,.,0.19,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,13,4788,4836,50,840.6,432.4,741.2,614.5,350.22,140.23,false,DOWN,5.07,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,14,4954,4980,28,720.6,631.2,695.9,642.6,101.85,54.93,false,LEFT,0.58,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,15,5318,5372,56,676.2,647.9,840.6,482.4,287.65,122.21,false,UP,5.39,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,16,5522,5546,26,844.7,477.2,823.2,409.5,153.08,76.67,false,UP,1.8,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,17,5750,5774,26,820,415.5,834,479.7,131.53,71.74,false,DOWN,1.68,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,1,18,5950,5968,20,845.9,474.4,852.7,507.7,67.43,47.88,false,DOWN,0.86,RIGHT,Social Engagement,Male,Third person,Non-ostensive
Ditlev,2,1,470,494,26,936.8,530.3,846.3,445.5,221.02,110.97,false,UP,2.88,RIGHT,Social Engagement,Female,First person,Ostensive
Ditlev,2,2,650,672,24,853.9,465.5,835.2,444,84.36,45.97,false,UP,0.68,RIGHT,Social Engagement,Female,First person,Ostensive
Ditlev,2,3,1124,1140,18,830.6,455.2,829.4,434.6,52.51,35.66,false,UP,0.53,RIGHT,Social Engagement,Female,First person,Ostensive
Ditlev,2,4,2760,2788,30,873.2,430.7,877.6,432.8,91.26,54.81,false,.,0.11,RIGHT,Social Engagement,Female,First person,Ostensive
Ditlev,2,5,3108,3128,22,892.2,431.1,897.6,415.6,52.4,38.76,false,.,0.42,RIGHT,Social Engagement,Female,First person,Ostensive
Ditlev,2,6,3666,3680,16,878.5,424.4,869.6,421.1,34.57,23.29,false,.,0.21,RIGHT,Social Engagement,Female,First person,Ostensive
Ditlev,2,7,4476,4490,16,859.9,424.1,860.2,407.8,35.41,31.75,false,.,0.42,RIGHT,Social Engagement,Female,First person,Ostensive
Ditlev,3,1,244,272,30,947.7,504,895.8,463.6,180.8,84.51,false,LEFT,1.5,RIGHT,Social Engagement,Female,First person,Non-ostensive
Ditlev,3,2,482,504,24,874.4,469.7,850.2,401.1,154.27,82.98,false,UP,1.84,RIGHT,Social Engagement,Female,First person,Non-ostensive
Ditlev,3,3,1092,1110,20,847.7,443.5,850,430.2,57.51,39.45,false,.,0.35,RIGHT,Social Engagement,Female,First person,Non-ostensive
Ditlev,3,4,1608,1650,44,861,443.4,870.8,583.7,314.67,126.21,false,DOWN,3.58,RIGHT,Social Engagement,Female,First person,Non-ostensive
Ditlev,3,5,2502,2554,54,871.3,613.2,864.3,416.6,333.88,120.15,false,UP,5,RIGHT,Social Engagement,Female,First person,Non-ostensive
Ditlev,3,6,2718,2736,20,857.5,406.5,869.2,423.9,66.33,40.17,false,DOWN,0.51,RIGHT,Social Engagement,Female,First person,Non-ostensive
Ditlev,3,7,4754,4778,26,853.6,411.8,862.8,421.5,65.07,38.15,false,.,0.32,RIGHT,Social Engagement,Female,First person,Non-ostensive
Ditlev,3,8,5148,5164,18,865.1,412.5,873.2,402.9,38.25,25.07,false,.,0.3,RIGHT,Social Engagement,Female,First person,Non-ostensive
Ditlev,3,9,6320,6332,14,845.9,424.6,869.2,428.6,41.36,24.89,false,RIGHT,0.5,RIGHT,Social Engagement,Female,First person,Non-ostensive
Ditlev,4,1,450,482,34,736.1,424.3,812.4,437,189.89,83.43,false,RIGHT,1.64,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Ditlev,4,2,598,618,22,819.8,444.9,839.1,408.7,94.87,57.46,false,UP,1.02,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Ditlev,4,3,894,898,6,825.4,426.1,821.2,418.6,36.8,34.78,false,.,0.21,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Ditlev,4,4,1368,1412,46,818.7,421.6,768.8,598.3,289.4,126.41,false,DOWN,4.62,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Ditlev,4,5,1688,1718,32,764.3,619.1,825.2,489.8,265.28,136.18,false,UP,3.5,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Ditlev,4,6,2084,2112,30,852.5,492.3,824.5,382,227.45,110.59,false,UP,2.91,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Ditlev,4,7,2328,2342,16,843.7,398.4,851.7,408.1,39.5,26.97,false,.,0.3,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Ditlev,4,8,3198,3256,60,881.8,426.6,690.7,646.4,462.2,176.81,false,DOWN,6.84,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Ditlev,4,9,3434,3456,24,672.7,663.1,693.9,629.8,95.39,60.85,false,UP,0.93,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Ditlev,4,10,3846,3862,18,685.8,644.8,692.1,603.8,82.75,52.18,false,UP,1.03,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Ditlev,4,11,5448,5510,64,710.5,615.7,889.5,382.1,431.05,144.22,false,UP,7.03,RIGHT,Social Engagement,Female,Third person,Non-ostensive
Ditlev,5,1,242,272,32,994.7,522.4,916.8,454.6,205.48,87.76,false,UP,2.38,RIGHT,Social Engagement,Male,First person,Non-ostensive
Ditlev,5,2,454,484,32,910.2,466.9,879.3,424.2,157.52,74.93,false,UP,1.28,RIGHT,Social Engagement,Male,First person,Non-ostensive
Ditlev,5,3,1870,1918,50,861.3,434.6,879.3,649.5,379.22,152.71,false,DOWN,5.45,RIGHT,Social Engagement,Male,First person,Non-ostensive
Ditlev,5,4,2036,2056,22,866.8,671.6,849.7,639.5,95.09,53.24,false,UP,0.87,RIGHT,Social Engagement,Male,First person,Non-ostensive
Ditlev,5,5,2870,2930,62,843.5,670,867.3,420.7,349.69,135.07,false,UP,6.31,RIGHT,Social Engagement,Male,First person,Non-ostensive
Ditlev,5,6,3112,3132,22,866.5,429.1,870.2,433.3,52.87,35.36,false,.,0.13,RIGHT,Social Engagement,Male,First person,Non-ostensive
Ditlev,5,7,3944,3960,18,885.5,420.1,874.2,433.1,42.69,33.69,false,.,0.41,RIGHT,Social Engagement,Male,First person,Non-ostensive
Ditlev,5,8,4190,4206,18,858.4,427.3,847.5,407.6,49.07,41.16,false,UP,0.56,RIGHT,Social Engagement,Male,First person,Non-ostensive
Ditlev,5,9,4914,4934,22,843.9,411.2,842.3,417.8,43.5,31.31,false,.,0.17,RIGHT,Social Engagement,Male,First person,Non-ostensive
Ditlev,5,10,5274,5284,12,839.9,418.3,842.2,405.1,30.81,29.71,false,.,0.35,RIGHT,Social Engagement,Male,First person,Non-ostensive
Ditlev,6,1,466,496,32,776.6,498.5,821.4,479.9,154.45,76.16,false,RIGHT,1.05,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,2,612,634,24,839.8,485.1,836,451.2,89.75,48.05,false,UP,0.88,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,3,1124,1140,18,840.9,461.6,839.4,433.7,66.78,41.44,false,UP,0.72,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,4,2826,2886,62,835.1,441.3,738.6,666.6,400.77,144.52,false,DOWN,6.03,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,5,3044,3062,20,738.1,662.3,760,616.8,94.77,56.69,false,UP,1.22,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,6,4080,4104,26,693.7,668.5,689,674.2,68.91,43.09,false,.,0.17,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,7,4270,4322,54,670.2,682.1,858.4,465.5,433.71,151.43,false,UP,6.69,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,8,4522,4540,20,865.7,451.6,850.6,448.4,57.17,36.99,false,.,0.33,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,9,4848,4868,22,848.9,443.2,845.5,414.4,76.09,45.77,false,UP,0.75,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,10,5170,5186,18,843.6,433.4,848.4,439.2,39.32,28.41,false,.,0.18,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,11,5534,5548,16,847.7,447.7,835.1,433.9,46.18,32,false,.,0.44,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,12,5702,5770,70,836.1,441.8,656.4,740.7,382.2,153.2,false,DOWN,8.34,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,13,5866,5888,24,655.2,745.1,667.6,689.3,114.68,63.84,false,UP,1.38,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,14,6066,6086,22,674.1,699.9,671.4,670.2,73.52,40.44,false,UP,0.73,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,6,15,6202,6252,52,670,676.2,828.2,442.4,482.1,158.55,false,UP,6.75,RIGHT,Social Engagement,Female,Third person,Ostensive
Ditlev,7,1,54,78,26,958.1,515.6,823.8,473.6,231.22,116.67,false,LEFT,3.01,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,2,510,546,38,813.7,482.6,828.8,423.6,196.22,81.94,false,UP,1.55,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,3,684,694,12,833.5,418.7,844,434,41.77,35.79,false,.,0.45,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,4,934,952,20,841.9,423.3,843.5,401.8,58.84,39.39,false,UP,0.56,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,5,1620,1638,20,827.1,401.2,829.6,390.6,45.36,30.73,false,.,0.28,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,6,2176,2188,14,826.7,404.3,815.6,382.5,52.79,38.26,false,UP,0.61,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,7,2566,2580,16,825.6,407.9,835.5,416.4,34.26,24.34,false,.,0.3,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,8,2950,2976,28,835.5,419.1,818.8,450.2,101.56,55.32,false,DOWN,0.88,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,9,3078,3104,28,811,451,807.1,412.8,106.06,62.49,false,UP,0.99,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,10,3348,3410,64,812.3,416.4,802.8,663.1,356.6,138.64,false,DOWN,6.24,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,11,3730,3782,54,810.3,664.4,819.1,402.7,406.11,152.22,false,UP,6.63,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,12,3890,3902,14,819.5,389.1,817,414.7,55.84,41.43,false,DOWN,0.67,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,13,4606,4628,24,815.6,418.7,810.7,412.7,54.45,36.03,false,.,0.19,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,14,4824,4838,16,819.9,408.3,811.2,395.3,44.02,29.69,false,.,0.38,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,7,15,5210,5224,16,819.6,412.2,820.7,400,37.9,30.03,false,.,0.32,RIGHT,Social Engagement,Male,First person,Ostensive
Ditlev,8,1,460,488,30,782.8,507.1,842.1,427,200.21,99.16,false,UP,2.41,RIGHT,Social Engagement,Male,Third person,Ostensive
Ditlev,8,2,794,806,14,843.5,438.4,833.5,425,43.61,31.37,false,.,0.41,RIGHT,Social Engagement,Male,Third person,Ostensive
Ditlev,8,3,2640,2704,66,825.1,436.8,742.5,658.3,349.23,145.87,false,DOWN,5.85,RIGHT,Social Engagement,Male,Third person,Ostensive
Ditlev,8,4,2956,2982,28,702.7,667.6,689.4,663.9,93.65,53.3,false,.,0.29,RIGHT,Social Engagement,Male,Third person,Ostensive
Ditlev,8,5,4298,4332,36,683.5,686.2,747.7,642.5,199.27,100.48,false,RIGHT,1.7,RIGHT,Social Engagement,Male,Third person,Ostensive
Ditlev,8,6,4632,4696,66,766.9,649.7,843.7,381,359.73,137.79,false,UP,7.01,RIGHT,Social Engagement,Male,Third person,Ostensive
Ditlev,8,7,4784,4812,30,836.8,390.1,831.5,411.8,80.45,47.72,false,DOWN,0.57,RIGHT,Social Engagement,Male,Third person,Ostensive
Ditlev,8,8,5178,5238,62,842.1,437.9,703.9,688,427.78,149.9,false,DOWN,6.92,RIGHT,Social Engagement,Male,Third person,Ostensive
Ditlev,8,9,5382,5402,22,713.5,689.6,698.9,655,88.86,51.91,false,UP,0.9,RIGHT,Social Engagement,Male,Third person,Ostensive
Ditlev,8,10,5666,5722,58,699.6,658,862.6,426.8,403.31,144.23,false,UP,6.75,RIGHT,Social Engagement,Male,Third person,Ostensive
Ditlev,8,11,5968,5988,22,863.3,412.9,854,389.5,77.97,50.09,false,UP,0.64,RIGHT,Social Engagement,Male,Third person,Ostensive
Gergana,1,1,436,456,22,896.4,349.4,820.8,339.2,96.33,73.99,false,LEFT,1.63,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,2,672,690,20,802.4,378.2,874,382.5,98.52,75.8,false,RIGHT,1.52,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,3,814,838,26,896.4,390.7,859.2,476.2,150.67,89.62,false,DOWN,2.34,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,4,1286,1292,8,848.4,491.8,842,481.6,36.49,33.84,false,.,0.29,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,5,2138,2166,30,825.3,457.3,835.3,653.3,281.66,167.41,false,DOWN,4.95,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,6,2304,2318,16,833.1,667.5,826.4,631.6,65.6,52.82,false,UP,0.9,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,7,2846,2872,28,829.5,634.6,846.2,498.8,188.55,118.4,false,UP,3.44,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,8,3150,3178,30,841.2,500.4,842.5,657.8,228.83,133.18,false,DOWN,3.95,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,9,3708,3740,34,857.7,687.1,856.5,509.5,201.48,128.65,false,UP,4.44,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,10,4200,4226,28,853,495.8,851.5,636.6,190.18,126.84,false,DOWN,3.55,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,11,4890,5012,124,861.3,667.3,843.5,421.7,1491.19,666.49,true,UP,6.21,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,12,5094,5112,20,839.9,427.3,865.4,476.4,94.72,67.31,false,DOWN,1.37,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,13,5694,5704,12,859.4,487.9,862.5,469.3,45.56,39.52,false,.,0.48,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,14,6120,6158,40,835.7,450,846.8,705,266.2,163.09,false,DOWN,6.4,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,1,15,6486,6522,38,842.5,708.8,836.3,484.2,257.33,147.47,false,UP,5.62,RIGHT,Social Engagement,Female,First person,Non-ostensive
Gergana,2,1,68,100,34,1001.7,513.6,813.1,505.6,179.36,114.65,false,LEFT,3.95,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,2,458,478,22,797.5,494.5,858.4,474.2,90.82,62.82,false,RIGHT,1.38,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,3,708,712,6,845.9,469.2,836.6,469.1,37.27,35.77,false,.,0.2,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,4,884,912,30,823.2,473.2,781.5,611.9,213.38,123.42,false,DOWN,3.62,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,5,1308,1340,34,778.5,620.4,840.8,461.3,189.43,122.81,false,UP,4.23,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,6,1858,1902,46,845.5,455.5,795.8,647,177.45,112.75,false,DOWN,4.95,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,7,2350,2382,34,786.8,614,840.9,453.1,219.81,121.8,false,UP,4.23,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,8,2928,2962,36,837.6,460.6,762.6,617.7,210.33,121.56,false,DOWN,4.27,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,9,3328,3348,22,733.8,627.4,683.9,680.9,117.93,77.32,false,DOWN,1.68,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,10,4562,4600,40,691.3,704.7,844.9,505.8,222.11,147.25,false,UP,5.89,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,11,4820,4830,12,841.3,499.1,845.6,474,58.31,45.62,false,UP,0.65,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,12,5148,5206,60,842.9,469.3,629,760.4,231.78,149.82,false,DOWN,8.47,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,13,5348,5364,18,634.4,744.5,662.5,708.3,79.05,56.01,false,UP,1.05,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,14,5588,5596,10,658.5,697.5,675.6,683.2,49.76,43.2,false,.,0.5,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,15,5926,5962,38,678.4,668.3,843.3,460.6,303.25,168.58,false,UP,6.25,RIGHT,Social Engagement,Female,Third person,Ostensive
Gergana,2,16,6260,6298,40,842.1,455.7,726.9,631.2,232.26,129.29,false,DOWN,5.05,RIGHT,Social Engagement,Female,Third person,Ostensive
